season,player_id,sprint_speed
2023,664314,29.3
2023,621439,29.3
2023,669003,29.3
2023,665487,29.3
2023,641796,29.2
2023,624641,29.2
2023,664057,29.2
2023,677347,29.2
2023,665926,29.2
2023,677941,29.2
2023,691026,29.2
2023,664059,29.2
2023,666152,29.2
2023,656413,29.2
2023,664702,29.2
2023,676694,29.2
2023,665750,29.1
2023,663837,29.1
2023,682622,29.1
2023,677649,29.1
2023,669392,29.1
2023,680869,29.0
2023,668731,29.0
2023,680911,29.0
2023,680574,29.0
2023,666176,29.0
2023,678009,29.0
2023,676609,29.0
2023,608671,29.0
2023,642180,28.9
2023,686759,28.9
2023,656541,28.9
2023,667472,28.9
2023,686894,28.9
2023,681546,28.9
2023,641505,28.9
2023,676059,28.9
2023,687799,28.9
2023,666181,28.8
2023,669242,28.8
2023,681082,28.8
2023,595281,28.8
2023,669743,28.8
2023,671739,28.8
2023,669369,28.8
2023,572041,28.8
2023,677950,28.8
2023,693304,28.8
2023,670042,28.8
2023,596115,28.8
2023,683002,28.8
2023,621438,28.8
2023,664056,28.8
2023,593160,28.8
2023,545350,28.8
2023,666139,28.7
2023,679881,28.7
2023,678882,28.7
2023,672724,28.7
2023,656308,28.7
2023,572191,28.7
2023,543760,28.7
2023,663630,28.7
2023,671221,28.7
2023,673357,28.7
2023,606132,28.7
2023,665833,28.7
2023,592663,28.6
2023,666160,28.6
2023,670156,28.6
2023,658668,28.6
2023,691406,28.6
2023,671289,28.6
2023,666624,28.6
2023,682928,28.6
2023,650489,28.6
2023,669016,28.6
2023,606192,28.6
2023,686217,28.6
2023,676946,28.6
2023,678545,28.6
2023,669261,28.6
2023,656716,28.5
2023,595751,28.5
2023,691023,28.5
2023,663538,28.5
2023,686452,28.5
2023,641933,28.5
2023,656305,28.5
2023,669701,28.5
2023,676724,28.5
2023,673548,28.5
2023,656448,28.5
2023,673490,28.5
2023,669127,28.4
2023,668227,28.4
2023,666134,28.4
2023,683011,28.4
2023,621545,28.4
2023,663550,28.4
2023,641525,28.4
2023,667452,28.4
2023,457705,28.4
2023,668715,28.4
2023,665862,28.4
2023,621020,28.4
2023,623205,28.4
2023,669707,28.4
2023,676391,28.4
2023,691176,28.3
2023,624415,28.3
2023,657136,28.3
2023,686823,28.3
2023,641531,28.3
2023,666703,28.3
2023,641355,28.3
2023,642137,28.3
2023,622534,28.3
2023,669222,28.3
2023,670770,28.3
2023,621035,28.3
2023,541645,28.3
2023,630105,28.3
2023,675961,28.2
2023,644374,28.2
2023,672580,28.2
2023,663624,28.2
2023,668904,28.2
2023,670764,28.2
2023,680779,28.2
2023,669364,28.2
2023,657088,28.2
2023,641943,28.2
2023,607680,28.2
2023,676801,28.2
2023,687401,28.1
2023,682985,28.1
2023,596019,28.1
2023,596117,28.1
2023,595879,28.1
2023,680757,28.1
2023,592885,28.1
2023,666906,28.1
2023,643289,28.1
2023,670097,28.1
2023,662139,28.1
2023,681481,28.1
2023,666915,28.1
2023,663586,28.1
2023,605113,28.1
2023,678662,28.1
2023,621433,28.1
2023,672284,28.0
2023,642731,28.1
2023,669477,28.0
2023,680700,28.0
2023,621028,28.0
2023,669911,28.0
2023,672356,28.0
2023,641584,28.0
2023,655316,28.0
2023,660757,28.0
2023,640458,28.0
2023,607054,28.0
2023,670242,28.0
2023,606992,28.0
2023,660670,28.0
2023,669394,28.0
2023,686676,28.0
2023,665877,28.0
2023,677592,28.0
2023,656775,28.0
2023,645302,28.0
2023,607043,28.0
2023,621493,28.0
2023,592696,28.0
2023,571976,28.0
2023,663611,28.0
2023,689172,27.9
