year,catcher,pop_time,distance,exp_cs,is_cs,sprint,pitchout
2021,457763,2.058,56.782889711985646,0.3864813668979039,0,26.7,0
2021,457763,1.994,57.57958409268899,0.21086314775764128,1,28.5,0
2021,457763,2.114,52.467288402584494,0.07536536656343965,0,28.7,0
2021,457763,2.077,61.8138477150886,0.49167916904537473,0,28.6,0
2021,457763,1.974,59.494367457842266,0.5710333062329191,0,26.7,0
2021,457763,1.966,56.05871052977545,0.08465908349028435,0,28.3,0
2021,457763,2.03,60.1967375321191,0.27632226646149377,0,28.5,0
2021,457763,2.076,61.12829450584763,0.3994671457194793,1,28.2,0
2021,457763,1.88,59.676702202036104,0.3247972153814464,1,29,0
2021,457763,1.934,64.19971770183456,0.4734543635703623,1,29.9,0
2021,457763,1.968,54.09598560332051,0.15914627974536258,0,27.3,0
2021,457763,2.151,56.54880120772557,0.09643711102108124,0,28.1,0
2021,457763,1.924,59.68478449148611,0.3864674498810556,1,28.4,0
2021,457763,1.982,59.684972154659974,0.30080852762734595,0,28.5,0
2021,457763,1.918,51.20646829325654,0.01910066211439171,0,29,0
2021,457763,1.989,58.15249676729347,0.2711115287270416,0,28.5,0
2021,467092,2.058,62.436675115911044,0.4127660963169694,1,28.4,0
2021,467092,1.986,57.35817970541312,0.37828777725745477,0,27.1,0
2021,467092,2.027,53.77041912536172,0.11556158308499521,0,28.4,0
2021,467092,1.987,59.19748212992834,0.25654965509325844,0,28.5,0
2021,467092,1.966,57.0432531248254,0.23111171372717637,1,28.4,0
2021,467092,1.969,58.52399272347071,0.2436937096945262,0,28.4,0
2021,467092,1.95,57.850340701250246,0.2838098020089628,0,28,0
2021,467092,1.983,55.272455761891386,0.1126617049078556,0,28.8,0
2021,467092,2.081,62.81404970860883,0.570055967336795,0,27.8,0
2021,467092,2.1,55.207834772115895,0.07122892006706734,0,28.9,0
2021,488771,2.012,60.65870162468537,0.2679617143025481,0,28,0
2021,488771,1.952,59.06577195446683,0.25226269604610646,0,28.9,0
2021,488771,2.078,58.07422665727484,0.3133052507760188,0,27.9,0
2021,488771,1.993,56.756685882974644,0.1934522607659573,1,27.5,0
2021,488771,2.002,57.295248968689585,0.29454328567852445,0,27.9,0
2021,488771,1.887,55.58908705241158,0.16972057989013792,0,28.5,0
2021,488771,1.929,56.78026162199139,0.20971833530233555,0,27.9,0
2021,488771,1.877,60.198436706536384,0.39971409069375613,1,28.2,0
2021,488771,1.97,52.19228970204236,0.04767019860596255,0,28,0
2021,488771,1.931,59.05184833256399,0.18797738424610486,1,28.7,0
2021,488771,1.986,53.749772644109534,0.07890265702363347,0,27.3,0
2021,506702,1.912,58.20571386242037,0.35728851310651777,0,27.8,0
2021,506702,2.443,66.80327129928423,0.6179615675496981,0,30.2,0
2021,506702,1.893,52.579695165493874,0.07367804079229152,0,28.9,0
2021,506702,1.951,57.680590359536545,0.43654537164301666,0,26.8,0
2021,506702,1.887,56.96479481643869,0.19649643234142353,0,28.3,0
2021,506702,2.256,65.77007859600185,0.574900603533198,1,29.1,0
2021,506702,1.987,54.75310086490804,0.07997456509624427,0,27.9,0
2021,506702,1.982,57.82872342611789,0.17163117247317553,0,29.1,0
2021,506702,2.034,54.38864278851967,0.08853040892233548,0,27.6,0
2021,506702,1.924,55.60966483131835,0.28284959487080563,1,26.4,0
2021,506702,2.108,57.308921651942484,0.2200601950854525,0,27.5,0
2021,506702,2.048,58.90932881435683,0.1580943999696176,1,28.3,0
2021,506702,2.462,65.48288148967244,0.7050102844326315,1,28.7,0
2021,506702,2.064,57.32965395130436,0.19634624392983482,1,27.4,0
2021,506702,1.921,47.9741765573494,0.03510343450453476,0,27.7,0
2021,506702,2.133,56.871532398394805,0.31833878986795316,0,27.3,0
2021,506702,1.942,51.47237979157673,0.05185034331290152,0,27.8,0
2021,518595,1.965,52.34022125665867,0.05014456482322995,0,28.2,0
2021,518595,2.023,55.761296211477905,0.13479092371141813,0,29,0
2021,518595,2.037,58.384215096631806,0.18812950327904823,0,28.2,0
2021,518595,2.015,57.82917666845025,0.3054654464593661,1,27.5,0
2021,518595,1.888,58.36922357204118,0.24811117380981848,0,27.9,0
2021,518595,1.962,55.53797161871811,0.17945462608153162,0,28.3,0
2021,518595,2.17,59.295502530474685,0.2679682498439673,1,29.3,0
2021,518595,1.997,53.54625976854068,0.11937339977981536,0,27.5,0
2021,518595,1.934,57.300785654695524,0.1873807052110539,0,29.2,0
2021,518595,2.442,60.5523029490744,0.6299649060478112,0,26.8,0
2021,518595,1.995,53.92678154868374,0.06468395257701151,0,28.2,0
2021,518595,1.989,55.94849091375889,0.17433313522464897,0,28.4,0
2021,518595,2.072,62.01459418499154,0.39472811487174386,0,29.3,0
2021,518595,1.962,47.29571075618309,0.0354333412268452,0,26.2,0
2021,518735,2.128,62.124061952918254,0.42703901723139887,0,28.9,0
2021,518735,1.975,57.535147667265896,0.3283805955997558,0,27.3,0
2021,518735,1.95,47.31008938940742,0.019072014998726565,0,28.9,0
2021,518735,2.073,56.01367917264755,0.19207388643940132,0,27.6,0
2021,518735,2.082,60.455141402026754,0.40659316490294556,0,28.3,0
2021,518735,2.038,57.59965917025038,0.22997231323955583,0,28,0
2021,518735,1.952,55.24689830989764,0.11975908894427569,0,29.1,0
2021,518735,2.1,55.23409795119136,0.2628380570231426,0,26.6,0
2021,518735,2.206,61.92743164395711,0.24852449402824048,1,29.4,0
2021,518735,1.98,61.039887897003,0.31405316300380076,0,29.9,0
2021,518735,2.079,62.71145042860776,0.6194380862305867,1,27.8,0
2021,518735,2.157,59.891469638193655,0.2804242649371895,0,29.1,0
2021,518735,2,58.863459839404314,0.22285043454864334,1,29.7,0
2021,518735,1.973,56.866099377811246,0.10788538515212202,0,29.4,0
2021,518735,2.063,57.28445497035747,0.14385549931672145,0,28.9,0
2021,518735,2.052,58.803889053465475,0.4049253055061788,1,27.5,0
2021,518735,1.982,56.40379910660154,0.14103615666516486,0,28.9,0
2021,518735,2.035,56.529633733808545,0.26803590542540034,0,26.4,0
2021,518735,2.034,57.88719876763833,0.24050928830768514,0,28.8,0
2021,518735,2.015,57.21079892815053,0.24501590865514597,0,27.8,0
2021,518735,1.989,58.41118356364621,0.15478926928621115,1,28.3,0
2021,518735,2.113,63.702326840790555,0.5193310645110641,0,28.1,0
2021,518735,2.127,65.19081866979577,0.8998941363185349,1,25.9,0
2021,518735,2.043,63.62651162204792,0.6820362285034993,1,28,0
2021,518735,2.241,59.00006376535737,0.29550076489078714,0,28.8,0
2021,518735,2.156,62.161568339858675,0.40221529075256796,1,28.7,0
2021,518735,2.329,60.61729415094383,0.26152630344930405,0,28.9,0
2021,518735,2.037,55.24574443694861,0.0620231208562707,0,28.1,0
2021,519390,2.002,57.28271042115253,0.2983077334905893,0,27.7,0
2021,519390,2.048,57.58328385949931,0.21429280785310892,0,28.5,0
2021,519390,2.797,68.06022673966999,0.6917689560714224,0,30.2,0
2021,519390,2.047,60.25302401905641,0.29494158342807036,1,28,0
2021,519390,1.974,52.08862593521399,0.07089177325312605,0,28.5,0
2021,519390,2.376,58.89690966440186,0.5748966663091052,0,26.2,0
2021,519390,2.108,54.992276481043845,0.1009682503487438,0,28.9,0
2021,519390,2.035,57.91033046927949,0.4587392882401962,1,26.4,0
2021,519390,2.202,62.86029563080265,0.3283815123464956,1,28.8,0
2021,519390,2.058,60.8542367421373,0.38240917422222764,1,29.1,0
2021,519390,2.076,52.77477639987474,0.09355893320127008,0,27.3,0
2021,519390,2.037,57.494810847068166,0.16194029299013663,0,28.5,0
2021,519390,2.168,63.63164509423588,0.8208981222822427,0,26.2,0
2021,519390,2.191,57.08253137891358,0.2138758717458239,0,28.1,0
2021,519390,2.015,58.76079411923009,0.5522498868523257,0,26.1,0
2021,519390,2.114,57.59314887437016,0.17935954182058017,0,29,0
2021,519390,2.001,58.524910503211245,0.2175379540301755,1,29.4,0
2021,519390,2.083,56.12725010031337,0.16294156569682364,0,27.6,0
2021,521692,1.998,56.50280640320533,0.13892584573873024,1,28.8,0
2021,521692,1.935,55.40458038462124,0.40124624574936996,0,25.4,0
2021,521692,1.939,62.13144947775627,0.2726174751160791,1,28.5,0
2021,521692,1.918,58.98962358119952,0.2872952872131769,0,28.9,0
2021,521692,2.055,61.01563084800554,0.42059880770793107,1,28.8,0
2021,521692,2.004,61.06599908920685,0.42329514329299844,1,28.8,0
2021,521692,1.974,59.19395441998587,0.32057961525022555,0,27.7,0
2021,521692,1.992,58.09046609858843,0.1238626641990601,0,29.1,0
2021,521692,1.957,57.01307195082406,0.21182580397541054,0,28.7,0
2021,521692,2.015,60.51321084270269,0.40184148376147166,0,28,0
2021,521692,1.952,61.947956955290785,0.35517290212885594,1,28.4,0
2021,521692,1.972,63.298112356586564,0.7389934023892585,1,27.1,0
2021,521692,1.938,60.75385390500283,0.3653404987067528,1,29.2,0
2021,521692,1.985,58.745599934838836,0.30894750012194105,0,27.3,0
2021,521692,1.916,58.74720332979925,0.16235263449780465,0,30.1,0
2021,521692,1.98,59.577245377010215,0.27154851873988833,1,28.1,0
2021,521692,1.989,61.17934010444573,0.23643900733719045,1,27.9,0
2021,521692,1.985,50.74489060577991,0.09486632699788966,0,26.7,0
2021,521692,1.865,60.45907992338217,0.38031045745043907,1,28.3,0
2021,521692,2.019,59.134361820729694,0.25196119538904954,1,28.7,0
2021,521692,2.026,62.362040038189654,0.5572584777437789,0,28.2,0
2021,521692,1.957,58.377556632288275,0.20844843722003142,0,29.3,0
2021,521692,1.894,59.31764558627384,0.21438520126107463,1,29.4,0
2021,521692,2.038,63.05895847470304,0.3921868000406787,1,28.9,0
2021,543309,1.925,58.746459859239835,0.3641224625530181,0,27.8,0
2021,543309,1.906,54.928267154177284,0.1056831966164692,0,28.5,0
2021,543309,1.964,56.56798496916291,0.30097762870130923,0,27.4,0
2021,543309,1.934,58.84233177501127,0.3237860760295046,0,27.4,0
2021,543309,1.951,57.4661305215868,0.19248335683439377,0,27.9,0
2021,543309,1.922,58.17153264907232,0.19961934852935903,1,28.5,0
2021,543309,1.891,58.29584217394614,0.31375714996013815,1,28.1,0
2021,543309,1.888,58.83431304643977,0.37910770908601205,0,27.9,0
2021,543309,1.864,56.96035895838518,0.2885457248559797,0,27.3,0
2021,543309,1.899,53.91076558005746,0.1506721225164789,0,27.8,0
2021,543309,1.958,57.19627512930584,0.3876973786865728,0,26.5,0
2021,543309,2.001,60.29995893610628,0.5295547618840446,0,27.4,0
2021,543309,1.728,53.26267937056081,0.23548500473090653,1,29.4,1
2021,543309,1.927,53.434782904256046,0.12035347197895462,0,27.3,0
2021,543309,1.86,56.323855121787965,0.251885027625044,0,27.6,0
2021,543309,1.991,62.00876995745128,0.474153245763706,0,28.9,0
2021,543309,1.968,57.2940400535226,0.20240199385212965,0,28.9,0
2021,543309,1.97,56.62212772220063,0.12991424235579463,0,28.3,0
2021,543309,1.91,60.786016115263564,0.6070098495237377,0,26.7,0
2021,543309,1.93,57.07629523614444,0.09192327155586404,0,28.8,0
2021,543309,1.9,51.36064580234837,0.04618277455941814,0,28.7,0
2021,543309,1.835,58.43469930522966,0.6006951399474649,1,28.8,1
2021,543309,1.905,57.90089442729196,0.30920474852369784,0,28.1,0
2021,543309,1.942,54.332083439424046,0.041178639417690184,0,28.3,0
2021,543309,1.877,54.34080326838856,0.13212910531387304,0,28,0
2021,543309,1.923,57.94810854185739,0.4024809147352439,1,27.1,0
2021,543309,2.487,66.46839586970833,0.6820448056173808,0,28.8,0
2021,543510,2.065,57.071531830342956,0.39468136374439144,0,25.5,0
2021,543510,1.967,59.084289933462145,0.35117613667490627,1,28.3,0
2021,543510,2.016,49.69528597277975,0.05189129506445989,0,27.6,0
2021,543510,2.014,51.41674342715846,0.13054447238243763,0,25.9,0
2021,543510,2.066,52.62634799613871,0.02301780413585066,0,30.2,0
2021,543510,2.046,58.371019238015656,0.3338899710282351,1,27.4,0
2021,543510,2.067,62.297572180210246,0.5461414777188136,1,27.9,0
2021,543510,1.888,55.33217061232821,0.1350569967540329,1,29,0
2021,543510,1.947,60.363848063132885,0.3021932031772894,1,28.8,0
2021,543510,2.109,61.59301289480985,0.6352244756543619,0,27.3,0
2021,543510,2,56.97077783707123,0.22301087049266918,0,28.5,0
2021,543510,1.992,56.154290933601324,0.16096299699364272,0,29,0
2021,543510,1.971,57.67371906683117,0.26505122230729816,0,28.1,0
2021,543510,2.016,61.36211183896906,0.45125154076065505,1,28.1,0
2021,543510,2.247,57.70670473638535,0.317066755305318,0,26.8,0
2021,543510,2.028,58.532751050280396,0.2625528654979375,0,27.6,0
2021,543510,1.89,58.95147631254072,0.3158172083666489,0,28.6,0
2021,543510,2.121,58.61798739224691,0.3030124485433728,1,28.5,0
2021,543510,2.02,56.9516995366582,0.2499832701303,0,28.2,0
2021,543510,1.969,57.15151583693396,0.13144167732738546,0,30.2,0
2021,543510,1.899,55.40696263383766,0.22141611923419222,0,27.4,0
2021,543510,2.013,58.82134326160798,0.30632816082810976,0,28.6,0
2021,543510,1.966,61.55581661816524,0.6422832755425028,1,27.2,0
2021,543510,1.967,55.95511366581701,0.1549005788336949,0,28.5,0
2021,543510,1.954,58.03548032196208,0.264649341372816,0,28.6,0
2021,543510,2.043,59.11179517365654,0.36488819353111507,0,28.2,0
2021,543510,1.953,54.62697005167649,0.09927701902862324,0,28.5,0
2021,543510,1.957,55.89970499222707,0.27455374204922933,0,27.3,0
2021,543510,1.958,53.95871200123888,0.09448113215923434,0,29.1,0
2021,543510,1.987,57.260698421002566,0.1329686368922077,0,30.2,0
2021,543510,1.889,55.60741280374908,0.18126799365227242,1,28.2,0
2021,543510,2.046,57.14669919887534,0.10896968024643706,1,28.1,0
2021,543510,2.048,56.23753432167201,0.13444656594156867,0,28.1,0
2021,543510,2.005,53.18523437025944,0.03550499429290827,0,30.1,0
2021,543592,1.874,48.97883983734532,0.03746415339913433,0,27.9,0
2021,543592,1.939,53.957474936555776,0.11465416244088412,0,28.5,0
2021,543592,1.988,53.42697565165118,0.0943088756708042,0,27.9,0
2021,543592,2.019,50.16621330574176,0.05622366749299851,0,27.8,0
2021,543592,1.984,53.27098926562952,0.08064816222451054,0,28.8,0
2021,543592,1.986,50.612580498167446,0.026283374754485323,0,28.2,0
2021,543592,2.015,54.19943039315164,0.15133268510139317,0,26.5,0
2021,543592,2.134,57.339095570750345,0.15198555038040898,0,28.2,0
2021,543592,2.022,52.830833169416415,0.07989071602692768,0,28.5,0
2021,543592,1.939,51.17741365136543,0.07018339688727188,0,26.5,0
2021,543592,1.915,57.063228565088835,0.13817558059181118,1,29.8,0
2021,543592,2.078,59.05411047995307,0.10317348894618544,1,27.6,0
2021,543592,2.088,58.34438752966228,0.11472514732926369,0,29.1,0
2021,543592,1.965,56.61554933098624,0.17980591776651822,0,27.8,0
2021,543592,2.087,59.29170088599746,0.10865187470052272,0,30.2,0
2021,543592,1.963,58.3360952874999,0.23344225696041565,0,29.1,0
2021,543592,2.056,62.727407105051704,0.527628697523309,1,27.8,0
2021,543592,2.039,56.57565597197569,0.28034883125087184,0,27.6,0
2021,543877,1.958,59.00777703347028,0.2703776676744704,1,28,0
2021,543877,1.967,57.99008974134547,0.3891738655476778,1,26.7,0
2021,543877,1.975,55.99670245485511,0.219691178279942,0,28,0
2021,543877,1.986,59.03995820371014,0.30466474212720124,0,28.8,0
2021,543877,1.918,54.69288068970261,0.1388234347840611,0,28.5,0
2021,543877,1.925,55.27011335923322,0.0950149611690261,0,28.8,0
2021,543877,2.133,60.233709055404596,0.44426464879197824,1,26.9,0
2021,543877,1.909,51.60583267546468,0.0457576060866879,0,28.8,0
2021,543877,2.009,53.30079729608135,0.0731723693669211,0,28.7,0
2021,543877,1.932,54.45159592050621,0.12223945049840895,0,28.1,0
2021,543877,1.986,56.02740771511444,0.09543620240209716,0,28.6,0
2021,543877,1.978,58.09629837935641,0.17468727870319373,0,28.8,0
2021,543877,1.944,57.24547510432582,0.26503239764638437,1,28.2,0
2021,543877,1.899,56.28320920351763,0.20080325623670092,1,27.8,0
2021,543877,2.259,64.47837185594064,0.7290607836715379,0,27.9,0
2021,543877,2.003,55.54189376584509,0.2672619779644078,1,26.6,0
2021,543877,2.032,58.45675460288411,0.2529070345621385,0,27.7,0
2021,543877,1.983,52.95203883306581,0.17430685831960335,0,26.8,0
2021,543877,1.872,53.59767427024402,0.10878816634543097,0,28.1,0
2021,543877,2.032,55.331829093262,0.07535554918681298,0,29.4,0
2021,543877,2.032,55.67922520995115,0.1026451300780976,0,27.8,0
2021,543877,1.996,58.31663985815178,0.26935727107030333,1,27.8,0
2021,543877,1.969,60.23883451321554,0.42162162717854385,0,28.4,0
2021,543877,1.929,54.952550981252216,0.07617951861245988,0,28.9,0
2021,543877,2.06,62.945125919094814,0.5920488988189043,1,27.6,0
2021,543877,2.079,58.1486043734588,0.5007014382171404,0,25.9,0
2021,543877,2.026,58.38330011456921,0.27464773994284386,1,28.2,0
2021,543877,1.942,56.73507042905197,0.15142904627265916,0,28.9,0
2021,543877,2.005,52.839592513151125,0.06503304785452711,0,27.4,0
2021,543877,1.993,56.81166201286566,0.2711500282696598,0,27.3,0
2021,543877,2.038,57.456710385621015,0.3080372830602456,1,27.8,0
2021,543877,1.932,55.91231317009688,0.14903892961757034,1,28.9,0
2021,543877,1.9,56.236297394262905,0.1656381089196942,0,28.9,0
2021,543877,1.915,53.28321917835383,0.08803957412738753,0,28.5,0
2021,543877,2.001,53.62504382232497,0.04967024266991446,0,29.1,0
2021,543877,2.023,56.70152522090107,0.14209831372140966,0,27.8,0
2021,543877,1.968,57.56667752253717,0.2977129387710942,1,27.6,0
2021,543877,1.986,56.945703140984016,0.3029301060152613,0,27.3,0
2021,543877,2.052,54.55559824285849,0.12546356509379683,0,26.6,0
2021,543877,1.923,60.12319310920071,0.36361029709170084,1,28.3,0
2021,543877,2.006,57.4138252096337,0.07253744509330011,0,28.3,0
2021,543877,1.94,58.72458216271882,0.276681912646854,1,28.9,0
2021,545358,2.018,54.81089468001958,0.060170515549891536,0,28.5,0
2021,545358,1.898,58.53329544518269,0.30576236772252896,1,28.2,0
2021,545358,1.96,56.70728735105619,0.2474235189141396,0,28,0
2021,545358,2.417,60.981183427650635,0.5224211452311213,0,26.9,0
2021,545358,2.077,62.41992127437241,0.7392414966451463,1,26.8,0
2021,545358,1.939,59.978404110046895,0.4876767725092626,0,27.6,0
2021,545358,2.037,55.95347131097849,0.14650460945842408,0,29.1,0
2021,545358,2.047,55.6209924288195,0.20593574650550273,1,27.8,0
2021,545358,1.905,53.83859532692295,0.062405242542398,0,30,0
2021,545358,2.321,57.92022855297921,0.23159770399737906,0,28.9,0
2021,545358,2.055,61.722761457378766,0.5820266343553113,0,27.7,0
2021,545358,1.955,57.71715487765047,0.18716252453369497,0,28.8,0
2021,545358,1.982,59.498868214205515,0.3327766940308006,0,28.8,0
2021,545358,2.062,57.716309405500226,0.33724624184506363,0,27.6,0
2021,545358,1.987,56.2651974197068,0.1930923220244719,0,28.5,0
2021,545358,1.915,59.59005748770482,0.29072973714116335,0,28.8,0
2021,545358,1.979,59.31937792834842,0.37447629931026105,0,28.3,0
2021,545358,1.942,57.14953774395997,0.29197017668084957,0,27,0
2021,545358,1.914,52.75245964395807,0.09471048347854336,0,28.2,0
2021,545358,1.963,55.01220635327917,0.1360234435899087,0,28.7,0
2021,545358,1.995,61.66581460245942,0.2801346967533265,1,28.9,0
2021,553869,1.833,57.471438473246025,0.2701377223696508,1,28.2,0
2021,553869,2.454,60.54254161467705,0.2960217114520451,0,28.6,0
2021,553869,1.996,56.83833462309413,0.18977210710699807,1,28.9,0
2021,553869,1.885,58.86512749927319,0.4344848182949183,1,27.5,0
