team_side,inning,half,batting_score_diff,outs,use_now_team_we,wait_team_we,use_minus_wait,decision
away,5,top,10,0,0.9973816323993722,0.9974077228294594,-2.609043008727774e-5,KEEP
away,5,top,10,1,0.9968143580234349,0.9969836926638972,-1.6933464046231528e-4,KEEP
away,5,top,10,2,0.996335859943208,0.9966121067454067,-2.762468021987319e-4,KEEP
away,6,top,-10,0,0.0030488478143743114,0.0033720060840106703,-3.2315826963635885e-4,KEEP
away,6,top,-10,1,0.00176261019055024,0.001978607930041676,-2.1599773949143586e-4,KEEP
away,6,top,-10,2,0.0010526915390091096,0.0011802698202234563,-1.2757828121434667e-4,KEEP
away,6,top,-9,0,0.005901183439924518,0.0064752563916397055,-5.740729517151877e-4,KEEP
away,6,top,-9,1,0.003532745563733841,0.003939193181637046,-4.0644761790320505e-4,KEEP
away,6,top,-9,2,0.0021813663980336795,0.002435388497833868,-2.5402209980018853e-4,KEEP
away,6,top,-8,0,0.011180427480436794,0.012164311675097461,-9.83884194660667e-4,KEEP
away,6,top,-8,1,0.006936153722113314,0.007679499803882495,-7.433460817691806e-4,KEEP
away,6,top,-8,2,0.004428415744036851,0.004922180184623204,-4.937644405863528e-4,KEEP
away,6,top,-7,0,0.02069505913486558,0.022311989904131524,-0.0016169307692659451,KEEP
away,6,top,-7,1,0.013323836142154266,0.01464075629014272,-0.001316920147988454,KEEP
away,6,top,-7,2,0.00880562738317281,0.009740826426416604,-9.351990432437951e-4,KEEP
away,6,top,-6,0,0.03732499833006031,0.03984973333692721,-0.002524735006866896,KEEP
away,6,top,-6,1,0.024981310884289676,0.02722994726285133,-0.0022486363785616525,KEEP
away,6,top,-6,2,0.017115938324634206,0.018835886277925984,-0.0017199479532917783,KEEP
away,6,top,-5,0,0.06537218552527135,0.06906649815124355,-0.003694312625972196,KEEP
away,6,top,-5,1,0.04557488416974853,0.049250311489406395,-0.0036754273196578646,KEEP
away,6,top,-5,2,0.03242898197897648,0.035486370443211235,-0.003057388464234756,KEEP
away,6,top,-4,0,0.11071756612614014,0.11567118196786386,-0.004953615841723713,KEEP
away,6,top,-4,1,0.08058664567932061,0.08628064683092018,-0.00569400115159957,KEEP
away,6,top,-4,2,0.05967444374297903,0.06489326815966456,-0.00521882441668553,KEEP
away,6,top,-3,0,0.18036676290615172,0.18619732412779644,-0.0058305612216447145,KEEP
away,6,top,-3,1,0.1374142490765744,0.1456499206820817,-0.008235671605507311,KEEP
away,6,top,-3,2,0.1061447467076243,0.11462959892567581,-0.008484852218051508,KEEP
away,6,top,-2,0,0.28078311715416393,0.2860475476429586,-0.005264430488794658,KEEP
away,6,top,-2,1,0.2246161911170621,0.23521634738042552,-0.010600156263363414,KEEP
away,6,top,-2,2,0.18154302517742626,0.19427685299619368,-0.012733827818767418,KEEP
away,6,top,-1,0,0.41407877449440533,0.4161507137869097,-0.0020719392925043767,KEEP
away,6,top,-1,1,0.34819785174067985,0.36063564220997135,-0.012437790469291499,KEEP
away,6,top,-1,2,0.29525513406554804,0.31400272861407486,-0.018747594548526814,KEEP
away,6,top,0,0,0.5707997109337404,0.5707457603979686,5.395053577172959e-5,USE
away,6,top,0,1,0.5103503599576898,0.5225527044887285,-0.012202344531038634,KEEP
away,6,top,0,2,0.46065005469442744,0.4812247122497906,-0.02057465755536314,KEEP
away,6,top,1,0,0.7139279870604234,0.7135079690321995,4.2001802822388967e-4,USE
away,6,top,1,1,0.669942684175111,0.6788957720981006,-0.008953087922989544,KEEP
away,6,top,1,2,0.6335369598061094,0.6490042731354306,-0.015467313329321275,KEEP
away,6,top,2,0,0.8180686830102865,0.8175477343543587,5.209486559277776e-4,USE
away,6,top,2,1,0.7879222428364898,0.7941306020668737,-0.006208359230383875,KEEP
away,6,top,2,2,0.762827694963056,0.7737863559884016,-0.010958661025345595,KEEP
away,6,top,3,0,0.8894057487844818,0.8889589735298603,4.467752546214454e-4,USE
away,6,top,3,1,0.8700012273830718,0.8740346816190346,-0.004033454235962797,KEEP
away,6,top,3,2,0.8537804346143867,0.861010985023089,-0.007230550408702352,KEEP
away,6,top,4,0,0.9353022303892883,0.9349758374826762,3.263929066120719e-4,USE
away,6,top,4,1,0.9234248725712685,0.925912766915902,-0.002487894344633479,KEEP
away,6,top,4,2,0.9134641087131896,0.917976505374407,-0.004512396661217388,KEEP
away,6,top,5,0,0.9633833921158325,0.9631670971920192,2.1629492381325388e-4,USE
away,6,top,5,1,0.9564100937946675,0.9578800950146851,-0.0014700012200176138,KEEP
away,6,top,5,2,0.9505471523054166,0.9532377333726362,-0.002690581067219533,KEEP
away,6,top,6,0,0.9798640864870314,0.9797300639444312,1.340225426001984e-4,USE
away,6,top,6,1,0.9759101613397047,0.976748149675391,-8.379883356863793e-4,KEEP
away,6,top,6,2,0.9725790805488567,0.9741241063459174,-0.0015450257970607284,KEEP
away,6,top,7,0,0.9892057029119772,0.9891268484312503,7.88544807268643e-5,USE
away,6,top,7,1,0.9870290866563082,0.9874924312725274,-4.6334461621921896e-4,KEEP
away,6,top,7,2,0.985192555746703,0.9860518703406508,-8.593145939478353e-4,KEEP
away,6,top,8,0,0.9943465183110678,0.9943021860104974,4.433230057043769e-5,USE
away,6,top,8,1,0.9931773974331173,0.9934270307591838,-2.49633326066534e-4,KEEP
away,6,top,8,2,0.9921901861310871,0.9926551582467946,-4.6497211570750707e-4,KEEP
away,6,top,9,0,0.9971066448391619,0.9970829730993375,2.367173982442683e-5,USE
away,6,top,9,1,0.9964896346384872,0.9966214073919365,-1.3177275344933292e-4,KEEP
away,6,top,9,2,0.995968908387415,0.9962146966591734,-2.457882717583626e-4,KEEP
away,6,top,10,0,0.9985622427267539,0.9985504620577534,1.1780669000427402e-5,USE
away,6,top,10,1,0.9982376549636791,0.998306531294038,-6.88763303589024e-5,KEEP
away,6,top,10,2,0.9979640182615852,0.998091807040346,-1.2778877876074013e-4,KEEP
away,7,top,-10,0,0.001586307661403552,0.0017537025387915905,-1.673948773880385e-4,KEEP
away,7,top,-10,1,8.103185737111662e-4,9.073686360068223e-4,-9.705006229565605e-5,KEEP
away,7,top,-10,2,4.2161648654226447e-4,4.674258893164751e-4,-4.580940277421064e-5,KEEP
away,7,top,-9,0,0.003281110669963949,0.003600941408534397,-3.1983073857044797e-4,KEEP
away,7,top,-9,1,0.0017463742198471355,0.0019433770276565676,-1.9700280780943213e-4,KEEP
away,7,top,-9,2,9.458447923610391e-4,0.001045021025951498,-9.91762335904589e-5,KEEP
away,7,top,-8,0,0.006650965505848094,0.007241157446243762,-5.901919403956679e-4,KEEP
away,7,top,-8,1,0.00369358928676522,0.004082850675266481,-3.892613885012608e-4,KEEP
away,7,top,-8,2,0.0020839235355334385,0.002294082956156296,-2.1015942062285742e-4,KEEP
away,7,top,-7,0,0.013183857421856238,0.014228464643942229,-0.0010446072220859914,KEEP
away,7,top,-7,1,0.007653759502646462,0.008399712866200337,-7.459533635538751e-4,KEEP
away,7,top,-7,2,0.004505410506438712,0.0049405712518523215,-4.351607454136097e-4,KEEP
away,7,top,-6,0,0.025484334892925564,0.027239309974017467,-0.001754975081091903,KEEP
away,7,top,-6,1,0.015500586474984757,0.016879681124042034,-0.0013790946490572775,KEEP
away,7,top,-6,2,0.009538195264809701,0.010416123732418181,-8.779284676084798e-4,KEEP
away,7,top,-5,0,0.0478674825806189,0.05062094132125894,-0.0027534587406400357,KEEP
away,7,top,-5,1,0.03058452953124413,0.0330268223256831,-0.0024422927944389716,KEEP
away,7,top,-5,2,0.01971755811925968,0.021437514911781697,-0.001719956792522015,KEEP
away,7,top,-4,0,0.08697184844180261,0.09089413834870375,-0.003922289906901133,KEEP
away,7,top,-4,1,0.05856147623579466,0.06265876767588818,-0.00409729144009352,KEEP
away,7,top,-4,2,0.03966206935380712,0.04291794101581847,-0.003255871662011356,KEEP
away,7,top,-3,0,0.1519606702050429,0.15672085035801575,-0.004760180152972859,KEEP
away,7,top,-3,1,0.1082340593339366,0.11461976969195631,-0.006385710358019714,KEEP
away,7,top,-3,2,0.07725923594976658,0.08318117813810244,-0.00592194218833586,KEEP
away,7,top,-2,0,0.25350454100096265,0.2570511858732265,-0.00354664487226386,KEEP
away,7,top,-2,1,0.1920223564645751,0.20038054210229028,-0.008358185637715176,KEEP
away,7,top,-2,2,0.14520299711999396,0.15490480080515556,-0.009701803685161603,KEEP
away,7,top,-1,0,0.40047897053192094,0.3965330482583781,0.003945922273542846,USE
away,7,top,-1,1,0.32256786591727216,0.3312992753987313,-0.008731409481459118,KEEP
away,7,top,-1,2,0.2593136245990517,0.27596275029463524,-0.016649125695583522,KEEP
away,7,top,0,0,0.5864741319444488,0.5793766416865215,0.007097490257927275,USE
away,7,top,0,1,0.5171673834676612,0.5252157512067255,-0.008048367739064255,KEEP
away,7,top,0,2,0.4594564189531888,0.4781882928033211,-0.018731873850132308,KEEP
away,7,top,1,0,0.7496649694027717,0.7450608714248705,0.004604097977901178,USE
away,7,top,1,1,0.7059418440046906,0.710957626678955,-0.005015782674264391,KEEP
away,7,top,1,2,0.66944838315986,0.6812593990512199,-0.01181101589135991,KEEP
away,7,top,2,0,0.8527190946118306,0.8496260540213191,0.00309304059051152,USE
away,7,top,2,1,0.8253984008871253,0.8285252745462849,-0.0031268736591595347,KEEP
away,7,top,2,2,0.8024939284937189,0.8100616052288139,-0.0075676767350949525,KEEP
away,7,top,3,0,0.9170477020435666,0.9151246037335447,0.001923098310021909,USE
away,7,top,3,1,0.9009235676635428,0.9027667576361871,-0.0018431899726443213,KEEP
away,7,top,3,2,0.8873605436728856,0.8919137196001801,-0.004553175927294428,KEEP
away,7,top,4,0,0.9549811925385716,0.9538543439298882,0.001126848608683395,USE
away,7,top,4,1,0.9458981503060189,0.9469360697759399,-0.0010379194699210448,KEEP
away,7,top,4,2,0.9382379179102783,0.9408427746092021,-0.002604856698923741,KEEP
away,7,top,5,0,0.9763342040235652,0.9757050594436824,6.291445798828343e-4,USE
away,7,top,5,1,0.9714136431791581,0.9719758886469949,-5.622454678367861e-4,KEEP
away,7,top,5,2,0.9672553642925003,0.9686839429777871,-0.0014285786852868965,KEEP
away,7,top,6,0,0.9878947784861254,0.9875567743007466,3.3800418537877075e-4,USE
away,7,top,6,1,0.9853139989560121,0.9856089374506011,-2.949384945889477e-4,KEEP
away,7,top,6,2,0.9831294430096351,0.9838863325166747,-7.568895070395598e-4,KEEP
away,7,top,7,0,0.9939549975559627,0.9937791609604554,1.7583659550735042e-4,USE
away,7,top,7,1,0.9926380476056318,0.9927885840959653,-1.5053649033347494e-4,KEEP
away,7,top,7,2,0.991521880619258,0.9919113393847823,-3.894587655243198e-4,KEEP
away,7,top,8,0,0.9970459963403673,0.9969570612823719,8.893505799534296e-5,USE
away,7,top,8,1,0.9963892721773564,0.9964643405248094,-7.506834745296675e-5,KEEP
away,7,top,8,2,0.9958322864235113,0.9960276982644083,-1.9541184089699737e-4,KEEP
away,7,top,9,0,0.9985866041330533,0.9985428166092134,4.378752383993323e-5,USE
away,7,top,9,1,0.9982646699678064,0.9983014457644913,-3.677579668492914e-5,KEEP
away,7,top,9,2,0.9979917321491522,0.9980876908490286,-9.595869987644168e-5,KEEP
away,7,top,10,0,0.9993412754381074,0.999320314023686,2.0961414421316604e-5,USE
away,7,top,10,1,0.9991841541896785,0.9992020689203623,-1.7914730683799007e-5,KEEP
away,7,top,10,2,0.9990510823131203,0.9990974589070968,-4.637659397643823e-5,KEEP
away,8,top,-10,0,6.388599796800509e-4,7.00257261142534e-4,-6.139728146248302e-5,KEEP
away,8,top,-10,1,2.6244133503428024e-4,2.9030849126665537e-4,-2.7867156232375123e-5,KEEP
away,8,top,-10,2,1.03745728626925e-4,1.1195897633109464e-4,-8.213247704169646e-6,KEEP
away,8,top,-9,0,0.0014444264090810455,0.0015742580607128742,-1.2983165163182875e-4,KEEP
away,8,top,-9,1,6.254870029752668e-4,6.883217449281664e-4,-6.283474195289962e-5,KEEP
away,8,top,-9,2,2.612416498838366e-4,2.811606322273841e-4,-1.9918982343547498e-5,KEEP
away,8,top,-8,0,0.0032059523781202692,0.0034718280733281315,-2.6587569520786225e-4,KEEP
away,8,top,-8,1,0.0014666202138999829,0.0016048480012136324,-1.3822778731364949e-4,KEEP
away,8,top,-8,2,6.482040249926602e-4,6.956467889231988e-4,-4.744276393053859e-5,KEEP
away,8,top,-7,0,0.0069694221409436485,0.007492986128658341,-5.235639877146925e-4,KEEP
away,8,top,-7,1,0.0033769359218662753,0.0036725335881938603,-2.95597666327585e-4,KEEP
away,8,top,-7,2,0.0015825594841760715,0.0016934566171561416,-1.1089713298007009e-4,KEEP
away,8,top,-6,0,0.014796804718463452,0.015777839500130786,-9.810347816673337e-4,KEEP
away,8,top,-6,1,0.00761720363212115,0.00822873137865665,-6.115277465355007e-4,KEEP
away,8,top,-6,2,0.0037935874171062256,0.004047827093007661,-2.5423967590143537e-4,KEEP
away,8,top,-5,0,0.030569312843133356,0.03228947568090146,-0.0017201628377681022,KEEP
away,8,top,-5,1,0.016781909526316197,0.01799802670378514,-0.001216117177468945,KEEP
away,8,top,-5,2,0.008905184747713846,0.00947744890717972,-5.722641594658739e-4,KEEP
away,8,top,-4,0,0.061153652482466736,0.06390087051814863,-0.0027472180356818976,KEEP
away,8,top,-4,1,0.03597413236974578,0.038278747365366406,-0.002304614995620624,KEEP
away,8,top,-4,2,0.02040946978513536,0.021678836491203834,-0.0012693667060684755,KEEP
away,8,top,-3,0,0.1176946895632276,0.12139865854787613,-0.0037039689846485313,KEEP
away,8,top,-3,1,0.07462986573413455,0.07867642820608167,-0.004046562471947124,KEEP
away,8,top,-3,2,0.04548453725761392,0.04822905189476523,-0.0027445146371513074,KEEP
away,8,top,-2,0,0.21616318871949547,0.21834244810075487,-0.002179259381259402,KEEP
away,8,top,-2,1,0.14917487120998651,0.15454731556466716,-0.00537244435468065,KEEP
away,8,top,-2,2,0.09862028074737617,0.10371557183813829,-0.005095291090762122,KEEP
away,8,top,-1,0,0.3798042349367128,0.36307140601577237,0.016732828920940412,USE
away,8,top,-1,1,0.28376393995840554,0.2806626307352583,0.0031013092231472195,USE
away,8,top,-1,2,0.20443848827925282,0.21077896724159728,-0.006340478962344465,KEEP
away,8,top,0,0,0.6117106074789774,0.5904728151839556,0.021237792295021873,USE
away,8,top,0,1,0.530276108474524,0.5248400440157409,0.005436064458783085,USE
away,8,top,0,2,0.46112938453733365,0.4690454051882199,-0.007916020650886257,KEEP
away,8,top,1,0,0.8018707785497674,0.7921008183061207,0.009769960243646736,USE
away,8,top,1,1,0.7621248139293498,0.7596927518834506,0.002432062045899186,USE
away,8,top,1,2,0.7285243396914343,0.7321379472228225,-0.0036136075313882854,KEEP
away,8,top,2,0,0.8952791512659714,0.8897400129796065,0.005539138286364875,USE
away,8,top,2,1,0.8733362230412457,0.8719194386539936,0.0014167843872521235,USE
away,8,top,2,2,0.8547297487540864,0.8567506388289857,-0.002020890074899362,KEEP
away,8,top,3,0,0.9467819204802664,0.9438014918052721,0.002980428674994373,USE
away,8,top,3,1,0.9352265000296989,0.9344482844869996,7.782155426993009e-4,USE
away,8,top,3,2,0.9254040626473203,0.9264800651276984,-0.001076002480378091,KEEP
away,8,top,4,0,0.9738734631288102,0.9723402590591759,0.0015332040696343086,USE
away,8,top,4,1,0.9680329487406576,0.9676263432876919,4.066054529656693e-4,USE
away,8,top,4,2,0.9630585430447032,0.9636078860977804,-5.493430530771892e-4,KEEP
away,8,top,5,0,0.9875522751629896,0.9867945387644864,7.577363985031838e-4,USE
away,8,top,5,1,0.9847045915859902,0.9845013058651253,2.032857208649208e-4,USE
away,8,top,5,2,0.9822754900629177,0.9825454417691649,-2.6995170624721787e-4,KEEP
away,8,top,6,0,0.9942162722109281,0.9938534172024914,3.6285500843669105e-4,USE
away,8,top,6,1,0.9928674905159359,0.9927692605689402,9.82299469957093e-5,USE
away,8,top,6,2,0.991715547343795,0.9918442498227606,-1.28702478965681e-4,KEEP
away,8,top,7,0,0.9973704497594912,0.9972012290571668,1.692207023243908e-4,USE
away,8,top,7,1,0.9967470516959077,0.9967009095461365,4.614214977116671e-5,USE
away,8,top,7,2,0.9962141167241084,0.9962739323096703,-5.981558556189537e-5,KEEP
away,8,top,8,0,0.998827411109316,0.9987502764085023,7.713470081371909e-5,USE
away,8,top,8,1,0.9985451624091102,0.9985240129500861,2.1149459024094597e-5,USE
away,8,top,8,2,0.9983037335887183,0.9983309322852882,-2.7198696569974423e-5,KEEP
away,8,top,9,0,0.9994866782964069,0.9994522397803542,3.4438516052670565e-5,USE
away,8,top,9,1,0.9993608893895415,0.9993514282991692,9.461090372253622e-6,USE
away,8,top,9,2,0.9992533178132071,0.9992654598863574,-1.2142073150256394e-5,KEEP
away,8,top,10,0,0.9997802816881547,0.9997652168874516,1.5064800703123993e-5,USE
away,8,top,10,1,0.9997245088252941,0.9997204244521489,4.084373145141207e-6,USE
away,8,top,10,2,0.9996768535133721,0.9996822088255529,-5.355312180821414e-6,KEEP
away,9,top,-10,0,1.3913635395967905e-4,1.5302318724086383e-4,-1.3886833281184785e-5,KEEP
away,9,top,-10,1,3.0554688847495015e-5,3.475495920146621e-5,-4.200270353971192e-6,KEEP
away,9,top,-10,2,3.650470104199499e-6,4.09806231294052e-6,-4.475922087410211e-7,KEEP
away,9,top,-9,0,3.6293882589588655e-4,3.9806310505929865e-4,-3.51242791634121e-5,KEEP
away,9,top,-9,1,8.669525397975164e-5,9.839678408751773e-5,-1.170153010776609e-5,KEEP
away,9,top,-9,2,1.1517896559398721e-5,1.2930133308275416e-5,-1.412236748876694e-6,KEEP
away,9,top,-8,0,9.335202758792294e-4,0.0010205385690884583,-8.701829320922894e-5,KEEP
away,9,top,-8,1,2.4405438205588048e-4,2.762650924077459e-4,-3.22107103518654e-5,KEEP
away,9,top,-8,2,3.6341038418985505e-5,4.079690635161448e-5,-4.455867932628976e-6,KEEP
away,9,top,-7,0,0.0023613979790612083,0.0025714864111642255,-2.100884321030172e-4,KEEP
away,9,top,-7,1,6.805102406580721e-4,7.678338300629584e-4,-8.732358940488627e-5,KEEP
away,9,top,-7,2,1.1466373627044835e-4,1.2872045627565498e-4,-1.4056720005206635e-5,KEEP
away,9,top,-6,0,0.005854451857922882,0.006345241671618096,-4.907898136952138e-4,KEEP
away,9,top,-6,1,0.0018753327054918945,0.0021074149033117884,-2.3208219781989392e-4,KEEP
away,9,top,-6,2,3.618000635747798e-4,4.0615128333010286e-4,-4.435121975532308e-5,KEEP
away,9,top,-5,0,0.014161648586775377,0.01525922653070566,-0.0010975779439302835,KEEP
away,9,top,-5,1,0.005091743833323226,0.0056922623464188415,-6.005185130956159e-4,KEEP
away,9,top,-5,2,0.0011415982276845593,0.0012816446033044882,-1.4004637561992883e-4,KEEP
away,9,top,-4,0,0.03319849153530552,0.035531946072094645,-0.0023334545367891257,KEEP
away,9,top,-4,1,0.013546310434315312,0.015060099978256192,-0.00151378954394088,KEEP
away,9,top,-4,2,0.003592420858128609,0.004051292479438695,-4.588716213100863e-4,KEEP
away,9,top,-3,0,0.07477503132134766,0.07926221944645095,-0.004487188125103292,KEEP
away,9,top,-3,1,0.03505144516315206,0.038582635490521655,-0.0035311903273695933,KEEP
away,9,top,-3,2,0.011246660241208795,0.012627309360630723,-0.0013806491194219284,KEEP
away,9,top,-2,0,0.15964116317054122,0.1658602723403969,-0.0062191091698556855,KEEP
away,9,top,-2,1,0.0876830970548379,0.09447537296308806,-0.006792275908250156,KEEP
away,9,top,-2,2,0.03525492501165384,0.03927610597326914,-0.0040211809616153005,KEEP
away,9,top,-1,0,0.34098206043613044,0.30502808239363965,0.035953978042490786,USE
away,9,top,-1,1,0.21250587888031192,0.189160457491943,0.023345421388368925,USE
away,9,top,-1,2,0.10455777336812433,0.08323047090996427,0.021327302458160058,USE
away,9,top,0,0,0.6498679727881133,0.606750662039642,0.04311731074847125,USE
away,9,top,0,1,0.5472835845622593,0.5186103240703549,0.02867326049190444,USE
away,9,top,0,2,0.45820300745439146,0.4369974268486775,0.02120558060571398,USE
away,9,top,1,0,0.8789181468180516,0.8682175764766977,0.010700570341353854,USE
away,9,top,1,1,0.8499946477254826,0.8429609390274304,0.007033708698052199,USE
away,9,top,1,2,0.8252480119876363,0.8197804637793027,0.005467548208333617,USE
away,9,top,2,0,0.9450054050705528,0.9399368194111553,0.005068585659397495,USE
away,9,top,2,1,0.9314830544369385,0.9281473813790602,0.0033356730578782967,USE
away,9,top,2,2,0.9198909977203066,0.917305810450004,0.002585187270302547,USE
away,9,top,3,0,0.9758616897115291,0.9735471628495678,0.002314526861961319,USE
away,9,top,3,1,0.9697649269848617,0.968239912917352,0.0015250140675097112,USE
away,9,top,3,2,0.9645288798009098,0.963350228311585,0.0011786514893248334,USE
away,9,top,4,0,0.9897546032984892,0.9887370117708552,0.001017591527634032,USE
away,9,top,4,1,0.9871056279520553,0.9864344946129584,6.711333390968521e-4,USE
away,9,top,4,2,0.9848269931347343,0.9843099331620118,5.170599727225555e-4,USE
away,9,top,5,0,0.9957818603081932,0.9953521030231822,4.2975728501093435e-4,USE
away,9,top,5,1,0.9946722934793197,0.9943886110114425,2.8368246787724427e-4,USE
away,9,top,5,2,0.9937167524477928,0.9934986727533365,2.1807969445630793e-4,USE
away,9,top,6,0,0.9983037866023243,0.9981274659527246,1.7632064959971494e-4,USE
away,9,top,6,1,0.9978514441627158,0.9977349673430745,1.1647681964122025e-4,USE
away,9,top,6,2,0.9974615448026478,0.9973721582780235,8.938652462431307e-5,USE
away,9,top,7,0,0.999331034312154,0.999260357749551,7.067656260295596e-5,USE
away,9,top,7,1,0.999150627242966,0.9991039105811581,4.671666180788847e-5,USE
away,9,top,7,2,0.9989950171658318,0.998959215363236,3.5801802595880616e-5,USE
away,9,top,8,0,0.9997404437820439,0.9997126494648632,2.7794317180696027e-5,USE
away,9,top,8,1,0.9996697598969339,0.9996513793211412,1.8380575792620313e-5,USE
away,9,top,8,2,0.9996087654907164,0.9995946946809038,1.407080981263853e-5,USE
away,9,top,9,0,0.999900754664616,0.9998900000236229,1.0754640993093645e-5,USE
away,9,top,9,1,0.999873430177516,0.9998663162791881,7.11389832785958e-6,USE
away,9,top,9,2,0.9998498542504728,0.9998444120574091,5.442193063642797e-6,USE
away,9,top,10,0,0.999962689352935,0.9999585892254317,4.100127503292583e-6,USE
away,9,top,10,1,0.999952178158371,0.9999494689708198,2.7091875511864316e-6,USE
away,9,top,10,2,0.9999431157040503,0.9999410423813623,2.0733226879787736e-6,USE
home,1,bottom,-10,0,0.01937771828164155,0.0224004135128736,-0.0030226952312320497,KEEP
home,1,bottom,-10,1,0.01429756239672112,0.017016153169273136,-0.002718590772552017,KEEP
home,1,bottom,-10,2,0.01101967285026024,0.013281902284613368,-0.0022622294343531274,KEEP
home,1,bottom,-9,0,0.030885085096059278,0.03528553641504171,-0.00440045131898243,KEEP
home,1,bottom,-9,1,0.023361751150278554,0.02745787046091601,-0.0040961193106374555,KEEP
home,1,bottom,-9,2,0.018422890958764045,0.021929014115480792,-0.003506123156716747,KEEP
home,1,bottom,-8,0,0.04797602019375644,0.05417778495465826,-0.006201764760901819,KEEP
home,1,bottom,-8,1,0.03712489640969246,0.043119300792953764,-0.005994404383261306,KEEP
home,1,bottom,-8,2,0.029868510222981697,0.0351561225003851,-0.005287612277403403,KEEP
home,1,bottom,-7,0,0.07270561428857394,0.0811441712109134,-0.008438556922339455,KEEP
home,1,bottom,-7,1,0.05753897524941813,0.06603493205317326,-0.00849595680375513,KEEP
home,1,bottom,-7,2,0.04720020451627345,0.05493543654289785,-0.007735232026624399,KEEP
home,1,bottom,-6,0,0.10738808446371063,0.11843077309248877,-0.011042688628778136,KEEP
home,1,bottom,-6,1,0.08694043015621307,0.09855875149475868,-0.011618321338545609,KEEP
home,1,bottom,-6,2,0.07272500429635323,0.08365962948087914,-0.010934625184525912,KEEP
home,1,bottom,-5,0,0.15431463667361733,0.16814518726985914,-0.013830550596241803,KEEP
home,1,bottom,-5,1,0.12785683331568148,0.1431161174373387,-0.015259284121657224,KEEP
home,1,bottom,-5,2,0.10909240828318247,0.1239592969312574,-0.014866888648074936,KEEP
home,1,bottom,-4,0,0.21526133085023935,0.23174542236979384,-0.01648409151955449,KEEP
home,1,bottom,-4,1,0.18259713710184697,0.20173702537344446,-0.01913988827159749,KEEP
home,1,bottom,-4,2,0.15896253380913153,0.17829161027545892,-0.019329076466327394,KEEP
home,1,bottom,-3,0,0.29079538671910077,0.3093685664437137,-0.01857317972461292,KEEP
home,1,bottom,-3,1,0.25258632549361404,0.2753583017682518,-0.022771976274637784,KEEP
home,1,bottom,-3,2,0.22438944336364686,0.2482485026275143,-0.023859059263867444,KEEP
home,1,bottom,-2,0,0.37949967440296706,0.3991423664206039,-0.019642692017636854,KEEP
home,1,bottom,-2,1,0.3374982419058843,0.36298711602359607,-0.02548887411771178,KEEP
home,1,bottom,-2,2,0.3059169165454756,0.33362431576445867,-0.027707399218983075,KEEP
home,1,bottom,-1,0,0.4773799259870467,0.4967694676453294,-0.019389541658282716,KEEP
home,1,bottom,-1,1,0.434378818769986,0.4609945368624422,-0.026615718092456164,KEEP
home,1,bottom,-1,2,0.4015093303320082,0.4314693293868737,-0.029959999054865516,KEEP
home,1,bottom,0,0,0.5779667528357083,0.5957570846572223,-0.017790331821514016,KEEP
home,1,bottom,0,1,0.5373533331567383,0.562966359920512,-0.02561302676377375,KEEP
home,1,bottom,0,2,0.5059116823887391,0.5355629826046654,-0.029651300215926324,KEEP
home,1,bottom,1,0,0.6732833711036359,0.6884972347045072,-0.015213863600871291,KEEP
home,1,bottom,1,1,0.6377864026911437,0.6604981796921361,-0.02271177700099236,KEEP
home,1,bottom,1,2,0.6100494472430749,0.6368778948324397,-0.026828447589364868,KEEP
home,1,bottom,2,0,0.7568012842360283,0.7690656905477671,-0.012264406311738751,KEEP
home,1,bottom,2,1,0.7276949097634441,0.7465392310241974,-0.018844321260753305,KEEP
home,1,bottom,2,2,0.7047889847095805,0.727395375916185,-0.02260639120660446,KEEP
home,1,bottom,3,0,0.8254212547886645,0.8348143597891465,-0.009393105000482072,KEEP
home,1,bottom,3,1,0.8028260927167052,0.8175982987529505,-0.014772206036245294,KEEP
home,1,bottom,3,2,0.7849448129471266,0.8028815415673088,-0.017936728620182252,KEEP
home,1,bottom,4,0,0.8787778859389652,0.8856590872907049,-0.006881201351739641,KEEP
home,1,bottom,4,1,0.8620437096364886,0.8730737803022446,-0.011030070665756009,KEEP
home,1,bottom,4,2,0.8487415011777748,0.8622645675256899,-0.013523066347915114,KEEP
home,1,bottom,5,0,0.9183476864102599,0.9231969822854883,-0.004849295875228421,KEEP
home,1,bottom,5,1,0.9064494191681562,0.9143459888278388,-0.00789656965968255,KEEP
home,1,bottom,5,2,0.8969573267503822,0.9067150539137929,-0.009757727163410723,KEEP
home,1,bottom,6,0,0.9465140683409662,0.9498179228533118,-0.0033038545123456053,KEEP
home,1,bottom,6,1,0.938348730953793,0.9437987921743253,-0.005450061220532265,KEEP
home,1,bottom,6,2,0.9318162569112094,0.9385940614512657,-0.006777804540056276,KEEP
home,1,bottom,7,0,0.9658614255088948,0.9680483599136951,-0.0021869344048003336,KEEP
home,1,bottom,7,1,0.9604257871572266,0.9640697207713801,-0.003643933614153494,KEEP
home,1,bottom,7,2,0.9560686865719644,0.9606229406183964,-0.004554254046431949,KEEP
home,1,bottom,8,0,0.9787498111554125,0.9801649638940825,-0.0014151527386699891,KEEP
home,1,bottom,8,1,0.9752190237826679,0.9775913593001366,-0.0023723355174687377,KEEP
home,1,bottom,8,2,0.9723871225040451,0.9753611161124314,-0.0029739936083862384,KEEP
home,1,bottom,9,0,0.9871244328189317,0.9880282945533165,-9.038617343848365e-4,KEEP
